"fips_st","fips_puma","owner_occ","total","per_owner","year"
6,6103,204,413,49.3946731234867,2006
6,6104,425,643,66.0964230171073,2006
6,6105,307,455,67.4725274725275,2006
6,6106,456,595,76.6386554621849,2006
6,6107,285,355,80.281690140845,2006
6,6108,316,384,82.2916666666667,2006
6,6109,212,300,70.6666666666667,2006
6,6110,384,543,70.7182320441989,2006
6,6111,249,400,62.25,2006
6,6112,220,380,57.8947368421053,2006
6,6113,112,346,32.3699421965318,2006
6,6114,120,313,38.3386581469649,2006
6,6115,201,397,50.6297229219144,2006
6,6116,163,345,47.2463768115942,2006
6,6117,316,414,76.3285024154589,2006
6,6118,447,574,77.8745644599303,2006
6,6119,271,399,67.9197994987469,2006
6,6120,269,320,84.0625,2006
6,6121,335,443,75.6207674943567,2006
6,6122,350,596,58.7248322147651,2006
6,6123,199,414,48.0676328502416,2006
6,6124,144,331,43.5045317220544,2006
6,6125,426,1046,40.7265774378585,2006
6,6126,301,367,82.016348773842,2006
6,6200,290,452,64.1592920353982,2006
6,6300,265,422,62.7962085308057,2006
6,6400,366,440,83.1818181818182,2006
6,6500,391,492,79.4715447154472,2006
6,6601,292,446,65.4708520179372,2006
6,6602,404,502,80.4780876494024,2006
6,6701,496,756,65.6084656084656,2006
6,6702,418,749,55.807743658211,2006
6,6801,268,572,46.8531468531469,2006
6,6802,337,491,68.6354378818737,2006
6,6900,216,416,51.9230769230769,2006
6,7000,260,420,61.9047619047619,2006
6,7100,151,230,65.6521739130435,2006
6,7200,588,856,68.6915887850467,2006
6,7300,415,697,59.5408895265423,2006
6,7400,274,401,68.3291770573566,2006
6,7501,255,391,65.2173913043478,2006
6,7502,196,416,47.1153846153846,2006
6,7601,557,728,76.510989010989,2006
6,7602,684,830,82.4096385542169,2006
6,7603,476,629,75.6756756756757,2006
6,7604,537,745,72.0805369127517,2006
6,7605,563,774,72.7390180878553,2006
6,7606,459,692,66.3294797687861,2006
6,7607,685,985,69.5431472081218,2006
6,7700,339,452,75,2006
6,7801,242,380,63.6842105263158,2006
6,7802,345,545,63.302752293578,2006
6,7900,369,472,78.177966101695,2006
6,8001,893,1120,79.7321428571429,2006
6,8002,876,1031,84.9660523763336,2006
6,8003,665,867,76.7012687427912,2006
6,8004,1248,1610,77.5155279503106,2006
6,8005,427,621,68.7600644122383,2006
6,8101,393,1040,37.7884615384615,2006
6,8102,224,373,60.0536193029491,2006
6,8103,493,592,83.277027027027,2006
6,8104,480,709,67.7009873060649,2006
6,8105,334,571,58.4938704028021,2006
6,8106,275,394,69.7969543147208,2006
6,8107,232,510,45.4901960784314,2006
6,8108,545,859,63.4458672875437,2006
6,8109,612,973,62.8982528263104,2006
6,8110,292,619,47.172859450727,2006
6,8111,387,555,69.7297297297297,2006
6,8112,554,714,77.5910364145658,2006
6,8113,602,800,75.25,2006
6,8114,466,679,68.6303387334315,2006
6,8115,591,808,73.1435643564356,2006
6,8116,387,598,64.7157190635452,2006
6,8200,327,480,68.125,2006
8,101,368,460,80,2006
8,102,470,560,83.9285714285714,2006
8,103,408,538,75.8364312267658,2006
8,200,314,493,63.6916835699797,2006
8,300,725,925,78.3783783783784,2006
8,400,674,861,78.281068524971,2006
8,501,499,642,77.7258566978193,2006
8,502,449,605,74.2148760330578,2006
8,600,629,802,78.428927680798,2006
8,700,293,395,74.1772151898734,2006
8,801,452,535,84.4859813084112,2006
8,802,384,506,75.8893280632411,2006
8,803,251,431,58.2366589327146,2006
8,804,404,489,82.6175869120654,2006
8,805,317,427,74.2388758782201,2006
8,806,334,438,76.2557077625571,2006
8,807,357,453,78.8079470198676,2006
8,808,490,558,87.8136200716846,2006
8,809,293,410,71.4634146341463,2006
8,810,234,369,63.4146341463415,2006
8,811,398,465,85.5913978494624,2006
8,812,295,445,66.2921348314607,2006
8,813,216,394,54.8223350253807,2006
8,814,285,491,58.0448065173116,2006
8,815,380,637,59.6546310832025,2006
8,816,252,354,71.1864406779661,2006
8,817,360,432,83.3333333333333,2006
8,818,249,396,62.8787878787879,2006
8,819,487,593,82.1247892074199,2006
8,820,357,499,71.5430861723447,2006
8,821,422,483,87.3706004140787,2006
8,822,525,599,87.6460767946578,2006
8,901,392,473,82.8752642706131,2006
8,902,309,448,68.9732142857143,2006
8,903,288,431,66.8213457076566,2006
8,904,410,529,77.5047258979206,2006
8,905,253,368,68.75,2006
8,1000,349,418,83.4928229665072,2006
9,100,768,933,82.3151125401929,2006
9,200,542,640,84.6875,2006
9,300,286,429,66.6666666666667,2006
9,400,586,719,81.5020862308762,2006
9,500,353,443,79.6839729119639,2006
9,600,259,401,64.5885286783042,2006
9,700,406,482,84.2323651452282,2006
9,800,109,376,28.9893617021277,2006
9,900,429,535,80.1869158878505,2006
9,1000,379,482,78.6307053941909,2006
9,1100,441,553,79.746835443038,2006
9,1200,408,569,71.7047451669596,2006
9,1300,508,650,78.1538461538461,2006
9,1400,420,484,86.7768595041322,2006
9,1500,388,514,75.4863813229572,2006
9,1600,320,431,74.245939675174,2006
9,1700,388,501,77.4451097804391,2006
9,1800,374,440,85,2006
9,1900,214,379,56.4643799472295,2006
9,2000,156,422,36.9668246445498,2006
9,2100,579,693,83.5497835497836,2006
9,2200,724,817,88.6168910648715,2006
9,2300,756,931,81.203007518797,2006
9,2400,210,428,49.0654205607477,2006
9,2500,282,421,66.9833729216152,2006
10,101,356,523,68.0688336520076,2006
10,102,372,437,85.1258581235698,2006
10,103,272,377,72.1485411140583,2006
10,104,344,389,88.4318766066838,2006
10,200,430,544,79.0441176470588,2006
10,300,864,1020,84.7058823529412,2006
11,101,298,504,59.1269841269841,2006
11,102,254,432,58.7962962962963,2006
11,103,323,536,60.2611940298507,2006
11,104,212,558,37.9928315412186,2006
11,105,220,582,37.8006872852234,2006
12,101,560,804,69.6517412935323,2006
12,102,361,466,77.4678111587983,2006
12,200,463,551,84.0290381125227,2006
12,300,628,864,72.6851851851852,2006
12,400,521,672,77.529761904762,2006
12,500,529,755,70.0662251655629,2006
12,600,438,527,83.111954459203,2006
12,701,426,778,54.7557840616967,2006
12,702,469,576,81.4236111111111,2006
12,800,407,522,77.9693486590038,2006
12,900,303,398,76.1306532663317,2006
12,1001,236,429,55.011655011655,2006
12,1002,410,587,69.8466780238501,2006
12,1101,392,484,80.9917355371901,2006
12,1102,335,545,61.4678899082569,2006
12,1103,307,451,68.0709534368071,2006
12,1104,404,518,77.992277992278,2006
12,1105,347,510,68.0392156862745,2006
12,1106,319,430,74.1860465116279,2006
12,1107,507,718,70.6128133704735,2006
12,1200,588,726,80.9917355371901,2006
12,1300,631,749,84.2456608811749,2006
12,1400,546,656,83.2317073170732,2006
12,1501,383,512,74.8046875,2006
12,1502,835,957,87.251828631139,2006
12,1600,798,895,89.1620111731844,2006
12,1700,645,727,88.7207702888583,2006
12,1801,650,770,84.4155844155844,2006
12,1802,460,548,83.941605839416,2006
12,1901,808,946,85.4122621564482,2006
12,1902,389,561,69.3404634581105,2006
12,1903,544,664,81.9277108433735,2006
12,2001,563,745,75.5704697986577,2006
12,2002,367,514,71.4007782101167,2006
12,2003,353,456,77.4122807017544,2006
12,2101,663,794,83.5012594458438,2006
12,2102,505,626,80.6709265175719,2006
12,2103,461,589,78.2682512733446,2006
12,2104,409,480,85.2083333333333,2006
12,2201,380,459,82.7886710239652,2006
12,2202,721,945,76.2962962962963,2006
12,2203,329,554,59.3862815884477,2006
12,2204,289,598,48.3277591973244,2006
12,2205,325,480,67.7083333333333,2006
12,2206,354,602,58.8039867109634,2006
12,2207,439,567,77.4250440917108,2006
12,2300,634,826,76.7554479418886,2006
12,2401,556,785,70.828025477707,2006
12,2402,564,728,77.4725274725275,2006
12,2403,476,599,79.465776293823,2006
12,2404,449,536,83.7686567164179,2006
12,2501,647,739,87.5507442489851,2006
12,2502,621,721,86.130374479889,2006
12,2503,428,563,76.0213143872114,2006
12,2601,535,642,83.3333333333333,2006
12,2602,493,608,81.0855263157895,2006
12,2603,440,623,70.6260032102729,2006
12,2604,351,502,69.9203187250996,2006
12,2605,396,466,84.9785407725322,2006
12,2606,336,466,72.1030042918455,2006
12,2607,442,650,68,2006
12,2608,581,729,79.6982167352538,2006
12,2701,357,543,65.7458563535912,2006
12,2702,424,696,60.9195402298851,2006
12,2703,467,592,78.8851351351351,2006
12,2704,486,675,72,2006
12,2705,294,569,51.6695957820738,2006
12,2706,435,526,82.6996197718631,2006
12,2707,523,713,73.3520336605891,2006
12,2708,629,710,88.5915492957747,2006
12,2801,516,689,74.8911465892598,2006
12,2802,705,838,84.1288782816229,2006
12,2901,777,976,79.610655737705,2006
12,2902,838,988,84.8178137651822,2006
12,3000,620,714,86.8347338935574,2006
12,3100,670,817,82.0073439412485,2006
12,3200,657,796,82.537688442211,2006
12,3300,876,1057,82.876064333018,2006
12,3400,591,695,85.0359712230216,2006
12,3501,860,1064,80.827067669173,2006
12,3502,399,638,62.539184952978,2006
12,3503,387,515,75.1456310679612,2006
12,3504,379,494,76.7206477732794,2006
12,3505,639,764,83.6387434554974,2006
12,3506,562,664,84.6385542168675,2006
12,3507,420,526,79.8479087452472,2006
12,3508,431,488,88.3196721311475,2006
12,3509,739,868,85.1382488479263,2006
12,3601,401,529,75.8034026465028,2006
12,3602,392,477,82.1802935010482,2006
12,3603,353,466,75.7510729613734,2006
12,3604,373,516,72.2868217054263,2006
12,3605,407,640,63.59375,2006
12,3606,573,753,76.0956175298805,2006
12,3607,237,364,65.1098901098901,2006
12,3608,484,600,80.6666666666667,2006
12,3609,384,516,74.4186046511628,2006
12,3610,533,598,89.1304347826087,2006
12,3611,420,497,84.5070422535211,2006
12,3612,386,487,79.2607802874743,2006
12,3613,390,593,65.7672849915683,2006
12,3701,567,703,80.6543385490754,2006
12,3702,536,656,81.7073170731707,2006
12,3800,510,609,83.743842364532,2006
12,3901,728,828,87.9227053140097,2006
12,3902,582,685,84.963503649635,2006
12,3903,436,639,68.2316118935837,2006
12,4001,333,431,77.262180974478,2006
12,4002,203,269,75.4646840148699,2006
12,4003,272,384,70.8333333333333,2006
12,4004,201,320,62.8125,2006
12,4005,202,395,51.1392405063291,2006
12,4006,180,301,59.8006644518272,2006
12,4007,246,402,61.1940298507463,2006
12,4008,304,552,55.072463768116,2006
12,4009,120,331,36.2537764350453,2006
12,4010,144,436,33.0275229357798,2006
12,4011,298,552,53.9855072463768,2006
12,4012,338,513,65.8869395711501,2006
12,4013,287,354,81.0734463276836,2006
12,4014,326,445,73.2584269662921,2006
12,4015,356,442,80.5429864253394,2006
12,4016,279,351,79.4871794871795,2006
12,4017,329,406,81.0344827586207,2006
12,4018,274,340,80.5882352941177,2006
12,4019,293,434,67.5115207373272,2006
12,4020,364,525,69.3333333333333,2006
13,100,491,611,80.3600654664484,2006
13,200,546,710,76.9014084507042,2006
13,300,622,794,78.3375314861461,2006
13,400,466,615,75.7723577235772,2006
13,500,495,765,64.7058823529412,2006
13,600,482,629,76.6295707472178,2006
13,700,514,640,80.3125,2006
13,800,640,722,88.6426592797784,2006
13,900,341,424,80.4245283018868,2006
13,1000,350,458,76.4192139737991,2006
13,1101,436,537,81.1918063314711,2006
13,1102,523,731,71.5458276333789,2006
13,1103,327,546,59.8901098901099,2006
13,1104,202,463,43.6285097192225,2006
13,1105,146,307,47.557003257329,2006
13,1106,151,324,46.6049382716049,2006
13,1107,361,486,74.2798353909465,2006
13,1201,338,546,61.9047619047619,2006
13,1202,277,477,58.0712788259958,2006
13,1203,268,404,66.3366336633663,2006
13,1204,223,352,63.3522727272727,2006
13,1205,295,394,74.8730964467005,2006
13,1206,282,367,76.8392370572207,2006
13,1301,277,422,65.6398104265403,2006
13,1302,438,452,96.9026548672566,2006
13,1303,253,463,54.6436285097192,2006
13,1304,327,424,77.122641509434,2006
13,1305,642,738,86.9918699186992,2006
13,1401,244,410,59.5121951219512,2006
13,1402,318,430,73.953488372093,2006
13,1501,305,430,70.9302325581395,2006
13,1502,694,790,87.8481012658228,2006
13,1503,476,516,92.2480620155039,2006
13,1504,305,421,72.4465558194774,2006
13,1505,314,471,66.6666666666667,2006
13,1600,535,674,79.3768545994065,2006
13,1700,571,671,85.096870342772,2006
13,1800,646,840,76.904761904762,2006
13,1900,645,761,84.7568988173456,2006
13,2000,944,1161,81.3092161929371,2006
13,2100,542,737,73.5413839891452,2006
13,2200,384,493,77.8904665314402,2006
13,2300,489,788,62.0558375634518,2006
13,2400,422,498,84.7389558232932,2006
13,2500,416,543,76.6114180478821,2006
13,2600,446,604,73.841059602649,2006
13,2700,389,614,63.3550488599348,2006
13,2800,525,721,72.8155339805825,2006
13,2900,449,591,75.9729272419628,2006
13,3000,488,762,64.0419947506562,2006
13,3100,325,477,68.1341719077568,2006
13,3200,349,481,72.5571725571725,2006
13,3300,440,616,71.4285714285714,2006
13,3400,300,547,54.8446069469835,2006
13,3500,372,501,74.251497005988,2006
13,3600,403,594,67.8451178451178,2006
13,3700,318,448,70.9821428571429,2006
13,3800,458,598,76.5886287625418,2006
13,3900,357,484,73.7603305785124,2006
13,4000,274,454,60.352422907489,2006
13,4100,458,655,69.9236641221374,2006
13,4200,405,548,73.9051094890511,2006
13,4300,354,530,66.7924528301887,2006
15,100,518,767,67.535853976532,2006
15,200,519,746,69.5710455764075,2006
15,301,201,350,57.4285714285714,2006
15,302,300,403,74.4416873449131,2006
15,303,314,406,77.3399014778325,2006
15,304,203,451,45.0110864745011,2006
15,305,185,349,53.0085959885387,2006
15,306,254,424,59.9056603773585,2006
15,307,430,587,73.2538330494038,2006
16,100,660,855,77.1929824561403,2006
16,200,380,504,75.3968253968254,2006
16,300,579,750,77.2,2006
16,400,336,435,77.2413793103448,2006
16,500,432,550,78.5454545454545,2006
16,600,444,648,68.5185185185185,2006
16,700,445,515,86.4077669902913,2006
16,800,556,728,76.3736263736264,2006
16,900,526,652,80.6748466257669,2006
17,101,586,697,84.0746054519369,2006
17,102,483,590,81.864406779661,2006
17,103,330,443,74.4920993227991,2006
17,200,650,802,81.0473815461347,2006
17,300,508,647,78.516228748068,2006
17,400,706,834,84.652278177458,2006
17,500,486,586,82.9351535836177,2006
17,600,424,552,76.8115942028985,2006
17,700,547,671,81.5201192250373,2006
17,800,738,898,82.1826280623608,2006
17,900,763,999,76.3763763763764,2006
17,1000,779,940,82.8723404255319,2006
17,1101,446,605,73.7190082644628,2006
17,1102,598,712,83.9887640449438,2006
17,1201,361,495,72.9292929292929,2006
17,1202,559,699,79.9713876967096,2006
17,1300,324,466,69.5278969957081,2006
17,1400,703,828,84.903381642512,2006
17,1500,428,534,80.1498127340824,2006
17,1600,608,740,82.1621621621622,2006
17,1700,275,416,66.1057692307692,2006
17,1800,563,663,84.9170437405731,2006
17,1900,546,665,82.1052631578947,2006
17,2000,543,725,74.8965517241379,2006
17,2100,583,841,69.3222354340071,2006
17,2200,876,1069,81.9457436856876,2006
17,2300,351,460,76.304347826087,2006
17,2400,511,631,80.9825673534073,2006
17,2500,691,845,81.775147928994,2006
17,2600,472,639,73.8654147104851,2006
17,2700,469,569,82.4253075571178,2006
17,2800,383,565,67.787610619469,2006
17,2900,696,809,86.0321384425216,2006
17,3001,404,468,86.3247863247863,2006
17,3002,420,455,92.3076923076923,2006
17,3003,337,425,79.2941176470588,2006
17,3004,375,421,89.0736342042755,2006
17,3005,247,340,72.6470588235294,2006
17,3006,606,683,88.7262079062958,2006
17,3101,489,579,84.4559585492228,2006
17,3102,317,413,76.7554479418886,2006
17,3103,535,577,92.7209705372617,2006
17,3104,566,601,94.1763727121464,2006
17,3201,514,616,83.4415584415584,2006
17,3202,333,410,81.219512195122,2006
17,3203,311,382,81.413612565445,2006
17,3204,419,500,83.8,2006
17,3205,356,433,82.217090069284,2006
17,3206,468,577,81.1091854419411,2006
17,3301,294,340,86.4705882352941,2006
17,3302,263,378,69.5767195767196,2006
17,3303,703,817,86.046511627907,2006
17,3304,422,473,89.2177589852008,2006
17,3305,374,414,90.3381642512077,2006
17,3401,326,394,82.741116751269,2006
17,3402,567,668,84.880239520958,2006
17,3403,645,807,79.9256505576208,2006
17,3404,640,749,85.4472630173565,2006
17,3405,702,868,80.8755760368664,2006
17,3406,285,384,74.21875,2006
17,3407,429,559,76.7441860465116,2006
17,3408,348,521,66.7946257197697,2006
17,3409,418,500,83.6,2006
17,3410,485,531,91.3370998116761,2006
17,3411,494,622,79.4212218649518,2006
17,3412,276,333,82.8828828828829,2006
17,3413,422,570,74.0350877192982,2006
17,3414,442,525,84.1904761904762,2006
17,3501,236,598,39.4648829431438,2006
17,3502,390,761,51.2483574244415,2006
17,3503,243,467,52.03426124197,2006
17,3504,245,390,62.8205128205128,2006
17,3505,349,425,82.1176470588235,2006
17,3506,235,353,66.57223796034,2006
17,3507,118,257,45.9143968871595,2006
17,3508,111,305,36.3934426229508,2006
17,3509,329,730,45.0684931506849,2006
17,3510,381,700,54.4285714285714,2006
17,3511,93,215,43.2558139534884,2006
17,3512,225,414,54.3478260869565,2006
17,3513,352,488,72.1311475409836,2006
17,3514,139,407,34.1523341523341,2006
17,3515,199,505,39.4059405940594,2006
17,3516,227,403,56.3275434243176,2006
17,3517,268,307,87.2964169381108,2006
17,3518,164,257,63.8132295719844,2006
17,3519,195,287,67.9442508710801,2006
18,100,177,292,60.6164383561644,2006
18,201,268,379,70.712401055409,2006
18,202,499,605,82.4793388429752,2006
18,203,373,431,86.5429234338747,2006
18,300,477,575,82.9565217391304,2006
18,400,411,493,83.367139959432,2006
18,500,282,407,69.2874692874693,2006
18,600,513,634,80.9148264984227,2006
18,700,471,632,74.5253164556962,2006
18,800,569,683,83.3089311859444,2006
18,900,500,762,65.6167979002625,2006
18,1000,534,608,87.828947368421,2006
18,1100,522,629,82.9888712241653,2006
18,1200,466,572,81.4685314685315,2006
18,1300,445,545,81.651376146789,2006
18,1400,546,683,79.9414348462665,2006
18,1500,397,480,82.7083333333333,2006
18,1600,398,511,77.8864970645792,2006
18,1700,333,432,77.0833333333333,2006
18,1800,531,791,67.1302149178255,2006
18,1901,489,587,83.304940374787,2006
18,1902,405,465,87.0967741935484,2006
18,2001,443,551,80.399274047187,2006
18,2002,411,488,84.2213114754098,2006
18,2100,339,469,72.2814498933902,2006
18,2200,593,744,79.7043010752688,2006
18,2301,263,373,70.509383378016,2006
18,2302,327,486,67.283950617284,2006
18,2303,243,379,64.1160949868074,2006
18,2304,292,467,62.5267665952891,2006
18,2305,292,559,52.2361359570662,2006
18,2306,383,515,74.368932038835,2006
18,2307,346,496,69.758064516129,2006
18,2400,402,489,82.2085889570552,2006
18,2500,650,771,84.3060959792477,2006
18,2600,392,489,80.1635991820041,2006
18,2700,496,657,75.4946727549467,2006
18,2800,364,464,78.448275862069,2006
18,2900,278,447,62.1923937360179,2006
18,3000,436,536,81.3432835820896,2006
18,3100,448,559,80.1431127012522,2006
18,3200,454,558,81.3620071684588,2006
18,3300,375,491,76.3747454175153,2006
18,3400,356,440,80.9090909090909,2006
18,3500,389,495,78.5858585858586,2006
18,3600,514,619,83.0371567043619,2006
18,3700,342,499,68.5370741482966,2006
18,3800,501,579,86.5284974093264,2006
19,100,624,758,82.3218997361478,2006
19,200,548,662,82.7794561933535,2006
19,300,818,995,82.2110552763819,2006
19,400,312,406,76.847290640394,2006
19,500,694,844,82.2274881516588,2006
19,600,723,892,81.0538116591928,2006
19,700,254,377,67.3740053050398,2006
19,800,531,672,79.0178571428571,2006
19,900,430,530,81.1320754716981,2006
19,1000,678,816,83.0882352941177,2006
19,1100,267,343,77.8425655976676,2006
19,1200,699,886,78.8939051918736,2006
19,1300,802,1013,79.1707798617966,2006
19,1400,409,559,73.1663685152057,2006
19,1500,469,577,81.2824956672444,2006
19,1600,456,610,74.7540983606557,2006
19,1700,434,530,81.8867924528302,2006
