CONTROL,SMSA,OWNHERE,JWNHER
'000000022052','7600','1','-9'
'000000022057','7600','1','-9'
'000000022059','7600','1','-9'
'000000022063','7600','-6','-9'
'000000022065','7600','1','-9'
'000000022075','7600','1','-9'
'000000022081','7600','1','-9'
'000000022098','7600','1','-9'
'000000022099','7600','2','-9'
'000000022104','7600','-6','-9'
'000000022108','7600','2','-9'
'000000022111','7600','1','-9'
'000000022114','7600','1','2'
'000000022115','7600','1','-9'
'000000022125','7600','2','-9'
'000000022131','7600','2','-9'
'000000022132','7600','2','-9'
'000000022142','7600','-6','-9'
'000000022146','7600','2','-9'
'000000022151','7600','1','-9'
'000000022158','7600','1','-9'
'000000022162','7600','-6','-9'
'000000022163','7600','1','-9'
'000000022166','7600','2','-9'
'000000022167','7600','1','-9'
'000000022174','7600','2','-9'
'000000022179','7600','2','-9'
'000000022197','7600','2','-9'
'000000022208','7600','2','2'
'000000022209','7600','2','2'
'000000022217','7600','1','-9'
'000000022223','7600','2','-9'
'000000022224','7600','-6','-9'
'000000022232','7600','-6','-9'
'000000022236','7600','2','-9'
'000000022239','7600','1','-9'
'000000022252','7600','1','-9'
'000000022258','7600','1','-9'
'000000022260','7600','2','2'
'000000022266','7600','1','-9'
'000000022274','7600','2','-9'
'000000022283','7600','2','-9'
'000000022286','7600','2','-9'
'000000022290','7600','2','2'
'000000022294','7600','-6','-9'
'000000022323','7600','1','-9'
'000000022326','7600','2','2'
'000000022335','7600','2','-9'
'000000022360','7600','-6','-9'
'000000022362','7600','-6','-9'
'000000022365','7600','2','-9'
'000000022371','7600','2','-9'
'000000022372','7600','2','-9'
'000000022390','7600','2','-9'
'000000022393','7600','1','-9'
'000000022398','7600','-6','-9'
'000000022399','7600','2','-9'
'000000022404','7600','2','-9'
'000000022406','7600','2','-9'
'000000022426','7600','-6','-9'
'000000022441','7600','1','-9'
'000000022487','7600','-6','-9'
'000000022504','7600','2','-9'
'000000022520','7600','-6','-9'
'000000022524','7600','1','-9'
'000000022528','7600','1','-9'
'000000022529','7600','2','-9'
'000000022530','7600','2','2'
'000000022532','7600','2','-9'
'000000022534','7600','2','2'
'000000022535','7600','2','-9'
'000000022537','7600','2','-9'
'000000022539','7600','-6','-9'
'000000022540','7600','1','-9'
'000000022541','7600','-6','-9'
'000000022543','7600','1','-9'
'000000022545','7600','-6','-9'
'000000022546','7600','1','-9'
'000000022547','7600','2','-9'
'000000022548','7600','2','-9'
'000000035396','2080','2','-9'
'000000035400','2080','-6','-9'
'000000035401','2080','2','-9'
'000000035408','2080','2','-9'
'000000035411','2080','1','-9'
'000000035418','2080','-6','-9'
'000000035419','2080','2','-9'
'000000035422','2080','-6','-9'
'000000035430','2080','2','-9'
'000000035442','2080','2','-9'
'000000035447','2080','-6','-9'
'000000035451','2080','-6','-9'
'000000035463','2080','2','-9'
'000000035478','2080','2','-9'
'000000035513','2080','1','-9'
'000000035529','2080','2','-9'
'000000035531','2080','2','2'
'000000035548','2080','2','-9'
'000000035554','2080','-6','-9'
'000000035555','2080','-6','-9'
'000000035562','2080','2','-9'
'000000035597','2080','-6','-9'
'000000035631','2080','1','-9'
'000000035632','2080','2','-9'
'000000035633','2080','2','-9'
'000000035639','2080','-6','-9'
'000000035647','2080','2','2'
'000000035650','2080','2','-9'
'000000035656','2080','2','2'
'000000035657','2080','1','2'
'000000035669','2080','2','-9'
'000000035672','2080','2','-9'
'000000035692','2080','-6','-9'
'000000035693','2080','2','-9'
'000000035694','2080','1','-9'
'000000035699','2080','1','-9'
'000000035700','2080','2','-9'
'000000035701','2080','2','-9'
'000000035716','2080','-6','-9'
'000000035723','2080','1','-9'
'000000035724','2080','1','-9'
'000000035725','2080','-6','-9'
'000000035726','2080','2','-9'
'000000035732','2080','2','-9'
'000000035733','2080','2','-9'
'000000035741','2080','2','-9'
'000000035744','2080','2','-9'
'000000035762','2080','2','-9'
'000000035765','2080','2','-9'
'000000035766','2080','2','-9'
'000000035779','2080','2','-9'
'000000035786','2080','2','-9'
'000000035794','2080','2','-9'
'000000035808','2080','2','2'
'000000035821','2080','2','-9'
'000000035836','2080','1','-9'
'000000035848','2080','1','-9'
'000000035855','2080','2','-9'
'000000035858','2080','1','-9'
'000000035864','2080','2','2'
'000000035875','2080','-6','-9'
'000000035911','2080','2','-9'
'000000035914','2080','-6','-9'
'000000035925','2080','1','-9'
'000000035928','2080','1','-9'
'000000035936','2080','2','-9'
'000000035940','2080','2','-9'
'000000035946','2080','2','-9'
'000000035948','2080','2','-9'
'000000035953','2080','2','-9'
'000000035959','2080','2','-9'
'000000035963','2080','2','-9'
'000000035986','2080','1','-9'
'000000035987','2080','2','-9'
'000000035996','2080','1','-9'
'000000036011','2080','2','-9'
'000000036014','2080','2','-9'
'000000036028','2080','2','-9'
'000000036038','2080','2','-9'
'000000036104','2080','-6','-9'
'000000036113','2080','2','-9'
'000000036120','2080','2','2'
'000000036130','2080','-6','-9'
'000000036135','2080','2','-9'
'000000036168','2080','2','-9'
'000000036169','2080','-6','-9'
'000000036173','2080','-6','-9'
'000000036176','2080','-6','-9'
'000000036182','2080','2','-9'
'000000036199','2080','-6','-9'
'000000036207','2080','2','2'
'000000036210','2080','-6','-9'
'000000036219','2080','-6','-9'
'000000036235','2080','2','-9'
'000000036246','2080','2','-9'
'000000036247','2080','2','-9'
'000000036255','2080','-6','-9'
'000000036271','2080','2','2'
'000000036278','2080','-6','-9'
'000000036281','2080','-6','-9'
'000000036296','2080','2','-9'
'000000036304','2080','1','-9'
'000000036311','2080','-6','-9'
'000000036312','2080','-6','-9'
'000000036316','2080','2','-9'
'000000036318','2080','2','-9'
'000000036325','2080','2','2'
'000000036331','2080','1','-9'
'000000036340','2080','-6','-9'
'000000036348','2080','-6','-9'
'000000036353','2080','2','-9'
'000000036403','2080','-6','-9'
'000000036414','2080','2','-9'
'000000036416','2080','1','-9'
'000000036431','2080','-6','-9'
'000000036435','2080','-6','-9'
'000000036446','2080','2','-9'
'000000036456','2080','-6','-9'
'000000036494','2080','2','-9'
'000000036504','2080','-6','-9'
'000000036506','2080','1','-9'
'000000036510','2080','1','2'
'000000036511','2080','-6','-9'
'000000036512','2080','2','-9'
'000000036519','2080','2','-9'
'000000036535','2080','2','-9'
'000000036536','2080','2','-9'
'000000036538','2080','2','-9'
'000000036548','2080','2','-9'
'000000036560','2080','2','-9'
'000000036569','2080','2','-9'
'000000036571','2080','-6','-9'
'000000036575','2080','-6','-9'
'000000036577','2080','2','2'
'000000036582','2080','1','-9'
'000000036583','2080','-6','-9'
'000000036585','2080','2','-9'
'000000036592','2080','-6','-9'
'000000036597','2080','2','-9'
'000000036598','2080','-6','-9'
'000000036600','2080','-6','-9'
'000000036605','2080','2','-9'
'000000036625','2080','-6','-9'
'000000036626','2080','2','2'
'000000036631','2080','1','-9'
'000000036654','2080','2','-9'
'000000036656','2080','2','-9'
'000000036662','2080','-6','-9'
'000000036664','2080','2','-9'
'000000036667','2080','2','-9'
'000000036674','2080','-6','-9'
'000000036677','2080','2','-9'
'000000036690','2080','2','-9'
'000000036691','2080','2','-9'
'000000036694','2080','-6','-9'
'000000036708','2080','2','-9'
'000000036716','2080','2','-9'
'000000036722','2080','2','-9'
'000000036729','2080','2','-9'
'000000036732','2080','-6','-9'
'000000036737','2080','1','-9'
'000000036744','2080','1','-9'
'000000036746','2080','-6','-9'
'000000036783','2080','-6','-9'
'000000036785','2080','1','-9'
'000000036790','2080','1','-9'
'000000036793','2080','2','-9'
'000000036808','2080','-6','-9'
'000000036814','2080','1','-9'
'000000036837','2080','-6','-9'
'000000036874','2080','1','2'
'000000036887','2080','1','-9'
'000000036893','2080','1','-9'
'000000036896','2080','1','-9'
'000000036902','2080','2','-9'
'000000036920','2080','-6','-9'
'000000036927','2080','2','-9'
'000000036929','2080','1','-9'
'000000036930','2080','2','-9'
'000000036940','2080','2','-9'
'000000036941','2080','1','-9'
'000000036943','2080','2','-9'
'000000036944','2080','2','-9'
'000000036950','2080','2','-9'
'000000036952','2080','2','-9'
'000000036958','2080','1','-9'
'000000036959','2080','1','-9'
'000000036985','2080','2','2'
'000000036991','2080','-6','-9'
'000000036996','2080','-6','-9'
'000000037016','2080','1','-9'
'000000037018','2080','2','-9'
'000000037022','2080','-6','-9'
'000000037023','2080','-6','-9'
'000000037030','2080','-6','-9'
'000000037049','2080','2','-9'
'000000037054','2080','2','2'
'000000037057','2080','1','-9'
'000000037058','2080','-6','-9'
'000000037062','2080','-6','-9'
'000000037066','2080','2','-9'
'000000037106','2080','-6','-9'
'000000037130','2080','2','-9'
'000000037132','2080','1','-9'
'000000037147','2080','1','2'
'000000037150','2080','-6','-9'
'000000037152','2080','2','-9'
'000000037154','2080','2','-9'
'000000037161','2080','2','-9'
'000000037170','2080','2','-9'
'000000037172','2080','2','-9'
'000000037251','2080','1','-9'
'000000037252','2080','2','-9'
'000000038997','7040','1','-9'
'000000038998','7040','1','-9'
'000000038999','7040','1','-9'
'000000039001','7040','2','-9'
'000000039003','7040','1','-9'
'000000039007','7040','1','-9'
'000000039015','7040','2','-9'
'000000039017','7040','1','-9'
'000000039022','7040','1','-9'
'000000039030','7040','2','-9'
'000000039046','7040','2','-9'
'000000039071','7040','2','-9'
'000000039077','7040','-6','-9'
'000000039093','7040','2','-9'
'000000039161','7040','-6','-9'
'000000039182','7040','1','-9'
'000000039186','7040','-6','-9'
'000000039188','7040','-6','-9'
'000000039200','7040','-6','-9'
'000000039217','7040','2','-9'
'000000039225','7040','-6','-9'
'000000039233','7040','2','-9'
'000000039236','7040','-6','-9'
'000000039243','7040','2','-9'
'000000039257','7040','2','-9'
'000000039264','7040','2','-9'
'000000039269','7040','2','-9'
'000000039296','7040','1','-9'
'000000039314','7040','1','-9'
'000000039317','7040','1','-9'
'000000039341','7040','2','-9'
'000000039360','7040','-6','-9'
'000000039361','7040','2','-9'
'000000039465','7040','2','-9'
'000000039468','7040','2','-9'
'000000039487','7040','-6','-9'
'000000039496','7040','2','-9'
'000000039533','7040','-6','-9'
'000000039548','7040','-6','-9'
'000000039560','7040','2','-9'
'000000039563','7040','2','-9'
'000000039566','7040','-6','-9'
'000000039570','7040','-6','-9'
'000000039600','7040','2','-9'
'000000039601','7040','2','2'
'000000039606','7040','1','-9'
'000000039632','7040','1','2'
'000000039651','7040','-6','-9'
'000000039680','7040','2','-9'
'000000039692','7040','2','-9'
'000000039696','7040','2','-9'
'000000039709','7040','-6','-9'
'000000039721','7040','1','-9'
'000000039730','7040','2','-9'
'000000039746','7040','-6','-9'
'000000039775','7040','2','-9'
'000000039777','7040','2','-9'
'000000039779','7040','2','-9'
'000000039783','7040','2','-9'
'000000039787','7040','2','-9'
'000000039791','7040','2','-9'
'000000039795','7040','2','-9'
'000000039799','7040','2','-9'
'000000039803','7040','2','-9'
'000000039805','7040','-6','-9'
'000000039812','7040','2','-9'
'000000039816','7040','-6','-9'
'000000039821','7040','2','-9'
'000000039826','7040','2','-9'
'000000039829','7040','2','-9'
'000000039831','7040','2','-9'
'000000039921','0520','-6','-9'
'000000039923','0520','-6','-9'
'000000039943','0520','2','-9'
'000000039946','0520','-6','-9'
'000000039977','0520','-6','-9'
'000000039996','0520','2','-9'
'000000040018','0520','-6','-9'
'000000040020','0520','-6','-9'
'000000040036','0520','-6','-9'
'000000040037','0520','2','-9'
'000000040039','0520','1','-9'
'000000040058','0520','2','-9'
'000000040059','0520','-6','-9'
'000000040064','0520','2','-9'
'000000040092','0520','-6','-9'
'000000040111','0520','2','-9'
'000000040173','0520','2','2'
'000000040180','0520','-6','-9'
'000000040181','0520','1','-9'
'000000040195','0520','1','2'
'000000040196','0520','2','-9'
'000000040209','0520','2','2'
'000000040211','0520','2','-9'
'000000040216','0520','2','-9'
'000000040221','0520','2','-9'
'000000040231','0520','-6','-9'
'000000040235','0520','2','-9'
'000000040241','0520','-6','-9'
'000000040243','0520','2','2'
'000000040267','0520','1','-9'
'000000040269','0520','-6','-9'
'000000040295','0520','2','-9'
'000000040306','0520','2','-9'
'000000040339','0520','1','2'
'000000040345','0520','-6','-9'
'000000040350','0520','2','-9'
'000000040360','0520','2','-9'
'000000040374','0520','-6','-9'
'000000040378','0520','-6','-9'
'000000040385','0520','-6','-9'
'000000040420','0520','2','2'
'000000040421','0520','1','-9'
'000000040430','0520','2','-9'
'000000040464','0520','2','-9'
'000000040497','0520','2','-9'
'000000040504','0520','-6','-9'
'000000040538','0520','-6','-9'
'000000040549','0520','-6','-9'
'000000040593','0520','-6','-9'
'000000040598','0520','2','-9'
'000000040613','0520','-6','-9'
'000000040640','0520','2','-9'
'000000040666','0520','2','2'
'000000040669','0520','-6','-9'
'000000040678','0520','-6','-9'
'000000040695','0520','-6','-9'
'000000040711','0520','-6','-9'
'000000040717','0520','-6','-9'
'000000040784','0520','2','-9'
'000000040794','0520','2','-9'
'000000040795','0520','2','2'
'000000040806','0520','2','-9'
'000000040820','0520','-6','-9'
'000000040824','0520','2','2'
'000000040830','0520','2','2'
'000000040846','0520','-6','-9'
'000000040866','0520','-6','-9'
'000000040886','0520','2','2'
'000000040890','0520','1','-9'
'000000040896','0520','-6','-9'
'000000040928','0520','-6','-9'
'000000040947','0520','2','-9'
'000000040955','0520','-6','-9'
'000000040969','0520','1','-9'
'000000040987','0520','1','-9'
'000000040989','0520','2','-9'
'000000040992','0520','2','2'
'000000040999','0520','2','-9'
'000000041030','0520','-6','-9'
'000000041035','0520','1','-9'
'000000041066','0520','1','-9'
'000000041067','0520','2','-9'
'000000041091','0520','2','-9'
'000000041104','0520','2','-9'
'000000041105','0520','2','-9'
'000000041116','0520','-6','-9'
'000000041128','0520','-6','-9'
'000000041130','0520','2','-9'
'000000041134','0520','2','-9'
'000000041167','0520','2','2'
'000000041178','0520','-6','-9'
'000000041180','0520','1','-9'
'000000041183','0520','2','-9'
'000000041186','0520','2','-9'
'000000041211','0520','2','-9'
'000000041217','0520','-6','-9'
'000000041226','0520','2','2'
'000000041227','0520','2','-9'
'000000041238','0520','2','-9'
'000000041241','0520','2','-9'
'000000041242','0520','2','-9'
'000000041249','0520','2','-9'
'000000041260','0520','1','2'
'000000041266','0520','1','2'
'000000041275','0520','2','-9'
'000000041280','0520','1','-9'
'000000041287','0520','2','-9'
'000000041299','0520','-6','-9'
'000000041330','0520','-6','-9'
'000000041369','0520','-6','-9'
'000000041370','0520','2','-9'
'000000041372','0520','-6','-9'
'000000041383','0520','2','-9'
'000000041385','0520','-6','-9'
'000000041392','0520','-6','-9'
'000000041394','0520','2','-9'
'000000041398','0520','2','-9'
'000000041406','0520','2','-9'
'000000041423','0520','2','-9'
'000000041467','0520','-6','-9'
'000000041475','0520','-6','-9'
'000000041500','0520','2','-9'
'000000041515','0520','2','-9'
'000000041540','0520','2','-9'
'000000041543','0520','-6','-9'
'000000041551','0520','2','-9'
'000000041572','0520','2','-9'
'000000041613','0520','2','-9'
'000000041615','0520','2','-9'
'000000041619','0520','1','-9'
'000000041634','0520','2','-9'
'000000041635','0520','2','-9'
'000000041641','0520','2','-9'
'000000041651','0520','-6','-9'
'000000041658','0520','2','-9'
'000000041662','0520','1','-9'
'000000041666','0520','2','2'
'000000041671','0520','2','-9'
'000000041679','0520','2','-9'
'000000041700','0520','1','-9'
'000000041722','0520','2','-9'
'000000041734','0520','2','-9'
'000000041775','0520','2','-9'
'000000041781','0520','2','-9'
'000000041797','0520','-6','-9'
'000000041802','0520','1','-9'
'000000041814','0520','-6','-9'
'000000041822','0520','-6','-9'
'000000041833','0520','-6','-9'
'000000041848','0520','2','-9'
'000000041849','0520','-6','-9'
'000000041856','0520','2','-9'
'000000041857','0520','-6','-9'
'000000041862','0520','-6','-9'
'000000041866','0520','2','-9'
'000000041873','0520','2','-9'
'000000041907','0520','2','-9'
'000000041919','0520','2','-9'
'000000041921','0520','1','-9'
