"state","county","year","births","deaths","domesticmig","gqestimates","internationalmig","naturalinc","netmig","npopchg_","popestimate","rbirth","rdeath","rdomesticmig","residual","rinternationalmig","rnaturalinc","rnetmig"
45,33,2001,553,312,-27,428,21,241,-6,204,30883,17.965628147,10.136122933,-0.877164485,-31,0.6822390436,7.8295052143,-0.194925441
45,33,2002,511,353,-247,428,21,158,-226,-90,30793,16.570465011,11.446916142,-8.009598547,-22,0.6809780141,5.1235488683,-7.328620533
45,33,2003,491,345,-150,428,12,146,-138,-29,30764,15.952694251,11.209123252,-4.873531849,-37,0.3898825479,4.7435709992,-4.483649301
45,33,2004,466,379,-44,425,16,87,-28,39,30803,15.137979762,12.311790407,-1.429337145,-20,0.5197589618,2.8261893547,-0.909578183
45,33,2005,486,318,-269,428,15,168,-254,-113,30690,15.806677183,10.342640626,-8.748963297,-27,0.4878604069,5.464036557,-8.26110289
45,33,2006,451,309,-153,427,16,142,-137,-8,30682,14.697256078,10.069738643,-4.985987095,-13,0.5214104152,4.6275174347,-4.46457668
45,33,2007,483,357,-151,427,11,126,-140,-14,30668,15.745721271,11.638141809,-4.922575387,0,0.358598207,4.1075794621,-4.56397718
45,33,2008,474,348,-128,427,13,126,-115,30,30698,15.448293843,11.341785353,-4.171691164,19,0.4236873839,4.10650849,-3.748003781
45,35,2001,1274,704,1105,2096,92,570,1197,1687,98402,13.058831368,7.2161831106,11.326537411,-80,0.9430239292,5.8426482572,12.26956134
45,35,2002,1190,677,1640,2176,43,513,1683,2138,100540,11.963285782,6.8060037599,16.48721738,-58,0.4322867972,5.1572820219,16.919504177
45,35,2003,1335,793,2322,2303,-73,542,2249,2819,103359,13.094718464,7.7783608551,22.775982226,28,-0.716040785,5.3163576084,22.059941442
45,35,2004,1375,755,2165,2295,148,620,2313,2802,106161,13.125238641,7.2069492173,20.666284842,-131,1.4127529591,5.9182894234,22.079037801
45,35,2005,1551,755,4658,2361,85,796,4743,5448,111609,14.244386279,6.9339211094,42.779078845,-91,0.7806401249,7.3104651697,43.55971897
45,35,2006,1630,735,5081,2363,119,895,5200,6026,117635,14.220655721,6.4123815672,44.328313936,-69,1.0381951109,7.8082741533,45.366509047
45,35,2007,1820,862,4641,2346,62,958,4703,5722,123357,15.104235825,7.1537644403,38.515801354,61,0.5145399017,7.9504713849,39.030341256
45,35,2008,1837,876,2700,2303,82,961,2782,3776,127133,14.667252186,6.9942911893,21.557746816,33,0.6547167552,7.6729609964,22.212463571
45,37,2001,304,215,-107,2730,13,89,-94,-27,24511,12.395767498,8.7667434606,-4.362983955,-22,0.5300821627,3.6290240372,-3.832901792
45,37,2002,268,214,77,2664,13,54,90,122,24633,10.906723099,8.7090997884,3.1336480547,-22,0.5290574638,2.1976233111,3.6627055185
45,37,2003,269,202,224,3023,11,67,235,283,24916,10.857938606,8.1535449757,9.0415548245,-19,0.4440049244,2.7043936305,9.4855597489
45,37,2004,241,225,248,3239,10,16,258,249,25165,9.6244084583,8.9854435814,9.9039555919,-25,0.3993530481,0.6389648769,10.30330864
45,37,2005,272,209,161,3115,11,63,172,212,25377,10.763325551,8.2703494124,6.370939021,-23,0.435281548,2.4929761387,6.806220569
45,37,2006,244,239,-249,2917,10,5,-239,-244,25133,9.6614531776,9.4634725797,-9.859433775,-10,0.3959611958,0.1979805979,-9.46347258
45,37,2007,248,202,166,3002,9,46,175,225,25358,9.8235329069,8.0014259967,6.5754292844,4,0.3564991781,1.8221069101,6.9319284625
45,37,2008,265,244,148,3051,8,21,156,188,25546,10.411755461,9.586672953,5.814867201,11,0.314317146,0.8250825083,6.129184347
45,39,2001,322,272,21,430,6,50,27,52,23582,13.669553405,11.546951944,0.8914926133,-25,0.2547121752,2.1226014603,1.1462047886
45,39,2002,324,264,126,421,6,60,132,172,23754,13.689369613,11.154301166,5.3236437384,-20,0.2535068447,2.5350684468,5.5771505831
45,39,2003,295,280,-83,421,-1,15,-84,-96,23658,12.444106977,11.811355775,-3.501223319,-27,-0.042183413,0.6327512022,-3.543406732
45,39,2004,288,296,294,421,2,-8,296,263,23921,12.106181298,12.442464112,12.358393409,-25,0.0840707035,-0.336282814,12.442464112
45,39,2005,311,302,-232,421,1,9,-231,-244,23677,13.067775957,12.689608807,-9.748308752,-22,0.0420185722,0.3781671499,-9.70629018
45,39,2006,322,285,-97,435,2,37,-95,-69,23608,13.619541081,12.054562758,-4.102781009,-11,0.0845934229,1.5649783229,-4.018187586
45,39,2007,275,296,-317,435,1,-21,-316,-324,23284,11.729079587,12.624754756,-13.52042992,13,0.0426511985,-0.895675168,-13.47777873
45,39,2008,297,290,127,435,3,7,130,151,23435,12.714313234,12.414649286,5.4367602046,14,0.1284274064,0.2996639483,5.565187611
45,41,2001,1863,1306,-95,3864,76,557,-19,408,126234,14.782194716,10.362612076,-0.75378878,-130,0.6030310244,4.4195826391,-0.150757756
45,41,2002,1834,1338,309,3871,69,496,378,752,126986,14.485427691,10.567885633,2.4405655162,-122,0.5449806492,3.9175420583,2.9855461654
45,41,2003,1891,1251,463,3796,49,640,512,998,127984,14.833117622,9.812919167,3.6317998196,-154,0.3843589442,5.0201984547,4.0161587638
45,41,2004,1948,1342,367,3804,69,606,436,955,128939,15.164076396,10.446709715,2.8568870829,-87,0.5371259093,4.7173666818,3.3940129922
45,41,2005,1924,1388,388,3768,64,536,452,869,129808,14.87167001,10.728626805,2.9990685882,-119,0.4946917259,4.1430432044,3.4937603141
45,41,2006,1903,1334,370,3816,67,569,437,943,130751,14.607056367,10.239523486,2.8400477435,-63,0.5142789157,4.3675328812,3.3543266592
45,41,2007,1956,1340,288,3803,55,616,343,980,131731,14.903879123,10.210223939,2.1944361899,21,0.4190763557,4.693655184,2.6135125456
45,41,2008,1976,1363,325,3795,58,613,383,1069,132800,14.939647905,10.305030412,2.4571789318,73,0.4385119324,4.6346174928,2.8956908642
45,43,2001,750,565,555,584,60,185,615,743,56785,13.294690101,10.015333209,9.8380706746,-57,1.0635752081,3.2793568915,10.901645883
45,43,2002,751,548,684,581,54,203,738,894,57679,13.122029634,9.5750629019,11.951355885,-47,0.9435280962,3.5469667319,12.894883981
45,43,2003,698,570,564,583,39,128,603,676,58355,12.030956444,9.8247065515,9.7212885878,-55,0.6722167641,2.2062498923,10.393505352
45,43,2004,732,549,608,583,50,183,658,786,59141,12.459998638,9.3449989787,10.349288486,-55,0.8510928032,3.1149996596,11.20038129
45,43,2005,725,641,236,583,45,84,281,323,59464,12.225454239,10.808987817,3.9795961384,-42,0.7588212976,1.4164664222,4.738417436
45,43,2006,697,565,301,583,49,132,350,448,59912,11.67738909,9.465889291,5.0428896931,-34,0.8209355314,2.211499799,5.8638252245
45,43,2007,741,615,354,583,43,126,397,476,60388,12.319201995,10.224438903,5.885286783,-47,0.714879468,2.0947630923,6.600166251
45,43,2008,762,629,253,583,45,133,298,343,60731,12.582666634,10.386479413,4.1777095253,-88,0.7430708642,2.1961872208,4.9207803895
45,45,2001,5352,3472,2191,11053,1358,1880,3549,5093,386183,13.950705942,9.0502337499,5.7111354107,-336,3.5398091683,4.9004721918,9.250944579
45,45,2002,5471,3350,1383,11012,1271,2121,2654,4428,390611,14.086102622,8.6251953542,3.5607896045,-347,3.2724248642,5.4609072676,6.8332144687
45,45,2003,5429,3331,1217,11139,1100,2098,2317,3900,394511,13.829697805,8.4853054684,3.1001551351,-515,2.8021122832,5.3443923365,5.9022674183
45,45,2004,5637,3247,2020,11029,1037,2390,3057,5138,399649,14.196131762,8.1771935126,5.0871360935,-309,2.6115644203,6.0189382492,7.6987005138
45,45,2005,5775,3282,2971,10987,1076,2493,4047,6171,405820,14.339471786,8.1492894202,7.3770685154,-369,2.6717353492,6.1901823658,10.048803865
45,45,2006,6010,3380,6364,11123,1086,2630,7450,9855,415675,14.631860206,8.2288997498,15.493703553,-225,2.6439600971,6.4029604562,18.13766365
45,45,2007,6255,3494,7870,11134,995,2761,8865,11753,427428,14.838044699,8.2884297648,18.669130581,127,2.3603284533,6.5496149344,21.029459034
45,45,2008,6204,3566,6878,11112,1001,2638,7879,10691,438119,14.335443367,8.2398760553,15.892840019,174,2.3129882028,6.0955673118,18.205828222
45,47,2001,957,670,-116,2316,160,287,44,267,66553,14.408419214,10.087399032,-1.746475056,-64,2.4089311121,4.3210201823,0.6624560558
45,47,2002,920,677,81,2356,153,243,234,414,66967,13.78070701,10.140802876,1.2133013781,-63,2.2917914919,3.6399041342,3.50509287
45,47,2003,819,674,85,2536,130,145,215,264,67231,12.205845095,10.044859089,1.2667848999,-96,1.9374357293,2.1609860058,3.2042206292
45,47,2004,857,710,-270,2530,131,147,-139,-43,67188,12.751173569,10.56398277,-4.017289223,-51,1.9491292154,2.1871907989,-2.068160007
45,47,2005,877,672,129,2542,132,205,261,407,67595,13.013510606,9.9715839535,1.9141879911,-59,1.9587039909,3.0419266525,3.8728919819
45,47,2006,925,691,-50,2543,135,234,85,286,67881,13.655555227,10.201068824,-0.73813812,-33,1.9929729251,3.4544864035,1.2548348047
45,47,2007,947,723,-41,2513,121,224,80,292,68173,13.920943155,10.628132947,-0.602701868,-12,1.778705514,3.2928102077,1.1760036456
45,47,2008,886,708,66,2551,123,178,189,376,68549,12.960606194,10.356782376,0.9654627639,9,1.7992715145,2.6038238177,2.7647342783
45,49,2001,299,207,-85,1712,7,92,-78,-5,21352,14.001732656,9.6935072233,-3.980425671,-19,0.3277997612,4.3082254326,-3.65262591
45,49,2002,286,219,-204,1712,5,67,-199,-147,21205,13.440797049,10.292078859,-9.587141951,-15,0.2349789694,3.1487181897,-9.352162981
45,49,2003,284,205,-10,1712,-4,79,-14,34,21239,13.382339082,9.6597870135,-0.471209123,-31,-0.188483649,3.7225520686,-0.659692772
45,49,2004,276,205,-244,1715,6,71,-238,-187,21052,13.052422501,9.6947341042,-11.53909815,-20,0.2837483152,3.3576883971,-11.25534984
45,49,2005,270,218,-105,1718,2,52,-103,-70,20982,12.846743113,10.37255555,-4.995955655,-19,0.0951610601,2.4741875624,-4.900794595
45,49,2006,314,182,-33,1712,4,132,-29,93,21075,14.932115938,8.6549207029,-1.569298809,-10,0.1902180374,6.277195235,-1.379080771
45,49,2007,303,220,5,1712,0,83,5,91,21166,14.346251272,10.416420066,0.2367368197,3,0,3.9298312066,0.2367368197
45,49,2008,302,215,-192,1712,2,87,-190,-91,21075,14.298903909,10.179683246,-9.090693876,12,0.0946947279,4.1192206624,-8.995999148
45,51,2001,2518,1916,2794,2505,438,602,3232,3713,201833,12.591479499,9.5811257823,13.971641668,-121,2.1902573552,3.0103537166,16.161899023
45,51,2002,2596,1909,3282,2507,408,687,3690,4277,206110,12.72726827,9.3591506657,16.090483229,-100,2.0002794508,3.3681176047,18.09076268
45,51,2003,2608,1978,3754,2508,361,630,4115,4730,210840,12.509893273,9.4879481952,18.00695527,-15,1.7316224967,3.0219450773,19.738577767
45,51,2004,2753,1974,6276,2505,339,779,6615,7050,217890,12.842581578,9.2085928207,29.277167448,-344,1.5814148765,3.6339887575,30.858582325
45,51,2005,2833,2105,9422,2495,354,728,9776,10364,228254,12.699935447,9.4364151485,42.237483862,-140,1.5869315737,3.2635202984,43.824415435
45,51,2006,3092,2258,10203,2520,364,834,10567,11242,239496,13.220737573,9.6547300909,43.62586852,-159,1.5563869588,3.5660074826,45.182255478
45,51,2007,3336,2386,8986,2520,324,950,9310,10215,249711,13.638398469,9.7545619748,36.73700499,-45,1.3245926571,3.8838364946,38.061597647
45,51,2008,3318,2508,6627,2520,327,810,6954,7669,257380,13.086408554,9.8917156881,26.13732052,-95,1.2897093421,3.1946928658,27.427029862
45,53,2001,314,131,-111,1312,113,183,2,164,20867,15.107048352,6.3026220832,-5.340389704,-21,5.436612942,8.8044262689,0.0962232379
45,53,2002,283,183,-227,1324,107,100,-120,-35,20832,13.57346699,8.7771889014,-10.88755126,-15,5.1320175544,4.7962780882,-5.755533706
45,53,2003,297,181,-164,1367,78,116,-86,4,20836,14.255543823,8.6877219929,-7.871748104,-26,3.7438801958,5.5678218297,-4.127867908
45,53,2004,304,161,-137,1374,81,143,-56,71,20907,14.56531634,7.7138681935,-6.563974798,-16,3.8808902091,6.851448147,-2.683084589
45,53,2005,339,188,3,1383,79,151,82,215,21122,16.131718575,8.9462038117,0.1427585715,-18,3.7593090485,7.1855147636,3.90206762
45,53,2006,400,185,84,1396,81,215,165,368,21490,18.774054257,8.6830000939,3.942551394,-12,3.801745987,10.091054163,7.744297381
45,53,2007,342,189,193,1408,75,153,268,410,21900,15.764000922,8.71168472,8.8960589998,-11,3.457017746,7.0523162019,12.353076746
45,53,2008,337,206,228,1420,77,131,305,430,22330,15.238525887,9.3149446077,10.309744517,-6,3.4817996835,5.9235812797,13.791544201
45,55,2001,777,514,266,515,17,263,283,500,53335,14.63690308,9.6825845342,5.010831685,-46,0.3202411227,4.9543185457,5.3310728078
45,55,2002,677,524,4,520,12,153,16,116,53451,12.679564737,9.8140205645,0.0749161875,-53,0.2247485625,2.8655441725,0.2996647501
45,55,2003,708,456,527,511,-3,252,524,740,54191,13.15471656,8.4725293101,9.7917169878,-36,-0.055740324,4.6821872503,9.7359766634
45,55,2004,704,561,552,520,20,143,572,665,54856,12.911863692,10.289141379,10.12407494,-50,0.3668143094,2.6227223124,10.49088925
45,55,2005,726,512,754,526,12,214,766,929,55785,13.123525637,9.2551585759,13.629667122,-51,0.2169177791,3.868367061,13.846584901
45,55,2006,790,493,940,523,16,297,956,1225,57010,14.007713108,8.7415222306,16.66740547,-28,0.2837005186,5.2661908773,16.951105989
45,55,2007,829,550,817,523,11,279,828,1128,58138,14.398860597,9.5529231945,14.190433182,21,0.1910584639,4.8459374023,14.381491646
45,55,2008,802,555,468,523,14,247,482,763,58901,13.704833432,9.4840181478,7.9973342219,34,0.2392364938,4.2208152838,8.2365707157
45,57,2001,886,588,-228,2029,65,298,-163,1707,63100,14.233732017,9.4463142506,-3.662856546,1572,1.0442354189,4.7874177665,-2.618621127
45,57,2002,763,574,203,2079,61,189,264,1756,64856,11.925974554,8.971834068,3.172965707,1303,0.9534527494,2.9541404858,4.1264184563
45,57,2003,781,572,77,2086,54,209,131,1648,66504,11.890986602,8.7088915956,1.1723507917,1308,0.8221680877,3.1820950061,1.9945188794
45,57,2004,771,608,46,2074,54,163,100,1670,68174,11.449531475,9.0289431087,0.6831108273,1407,0.8019127103,2.4205883663,1.4850235376
45,57,2005,806,556,-120,2097,53,250,-67,1592,69766,11.686240394,8.0614760041,-1.739886907,1409,0.7684500507,3.6247643903,-0.971436857
45,57,2006,865,569,115,2096,53,296,168,1957,71723,12.227098926,8.0430280799,1.6255680654,1493,0.7491748475,4.1840708465,2.3747429129
45,57,2007,951,648,1430,2092,48,303,1478,1815,73538,13.093672768,8.9218716655,19.688698274,34,0.6608793826,4.1718011028,20.349577657
45,57,2008,965,706,2029,2117,50,259,2079,2375,75913,12.913931657,9.4479126938,27.15271226,37,0.6691156299,3.4660189627,27.82182789
45,59,2001,815,742,183,2638,93,73,276,280,69972,11.670867224,10.625501203,2.6205750945,-69,1.331767671,1.0453660213,3.9523427655
45,59,2002,789,739,-351,2601,86,50,-265,-273,69699,11.297978822,10.582010582,-5.026097042,-58,1.2314653722,0.7159682396,-3.79463167
45,59,2003,846,751,-185,2581,71,95,-114,-112,69587,12.147667389,10.783567623,-2.656404807,-93,1.0194850882,1.3640997659,-1.636919719
45,59,2004,788,703,-479,2671,70,85,-409,-379,69208,11.354875896,10.130047912,-6.902265932,-55,1.0086818689,1.2248279837,-5.893584063
45,59,2005,809,767,67,2666,72,42,139,120,69328,11.679274701,11.072934111,0.9672576081,-61,1.0394410117,0.6063405902,2.0066986199
45,59,2006,840,715,-123,2697,72,125,-51,42,69370,12.112647623,10.310170298,-1.773637688,-32,1.0382269391,1.8024773248,-0.735410749
45,59,2007,867,785,17,2660,62,82,79,163,69533,12.483531673,11.30285163,0.2447751308,2,0.8927093007,1.1806800429,1.1374844316
45,59,2008,792,745,-5,2660,64,47,59,148,69681,11.378165989,10.702946543,-0.071831856,42,0.9194477567,0.6752194463,0.8476159007
45,61,2001,262,207,-186,1693,57,55,-129,-92,20047,13.039366944,10.302095257,-9.256955159,-18,2.8368088389,2.7372716867,-6.42014632
45,61,2002,267,216,-43,1718,53,51,10,39,20086,13.305758353,10.764209005,-2.142874941,-22,2.6412179503,2.5415493484,0.4983430095
45,61,2003,246,201,-27,1745,42,45,15,29,20115,12.23850153,9.99975125,-1.343250168,-31,2.0895002612,2.2387502798,0.7462500933
45,61,2004,256,234,119,1857,41,22,160,165,20280,12.674835995,11.585592276,5.8918182943,-17,2.0299542023,1.0892437183,7.9217724966
45,61,2005,258,228,-123,1923,41,30,-82,-70,20210,12.74388738,11.26204001,-6.075574216,-18,2.0251914053,1.4818473697,-4.050382811
45,61,2006,249,226,-162,1875,42,23,-120,-107,20103,12.353335152,11.212264034,-8.037109617,-10,2.083695086,1.1410711185,-5.953414531
45,61,2007,266,237,-161,1956,35,29,-126,-92,20011,13.262202722,11.816323478,-8.0271227,5,1.745026674,1.4458792442,-6.282096026
45,61,2008,248,233,-176,1938,37,15,-139,-120,19891,12.430454614,11.678612601,-8.821612952,4,1.8545436319,0.7518420129,-6.96706932
45,63,2001,3046,1725,1464,2881,388,1321,1852,2950,219784,13.952700072,7.901644,6.7060909078,-223,1.7772973171,6.0510560719,8.4833882249
45,63,2002,2982,1745,957,2917,349,1237,1306,2332,222116,13.496266124,7.897714415,4.3312966735,-211,1.579542883,5.5985517085,5.9108395565
45,63,2003,3131,1788,2265,2931,249,1343,2514,3649,225765,13.981392379,7.9842636772,10.114293752,-208,1.111902492,5.9971287016,11.226196244
45,63,2004,3151,1847,2035,2933,329,1304,2364,3468,229233,13.850610332,8.1187170053,8.9450942642,-200,1.4461602029,5.731893327,10.391254467
45,63,2005,3109,1821,2337,2931,319,1288,2656,3756,232989,13.452410314,7.8793307112,10.112024092,-188,1.3802891251,5.5730796024,11.492313217
45,63,2006,3281,1859,3342,2910,335,1422,3677,4968,237957,13.933656937,7.8947480178,14.192709992,-131,1.4226684163,6.0389089195,15.615378409
45,63,2007,3369,1916,3138,2910,280,1453,3418,4840,242797,14.015484011,7.9708125153,13.054493566,-31,1.164836902,6.0446714952,14.219330468
45,63,2008,3378,1971,4022,2910,291,1407,4313,5721,248518,13.750852305,8.0233658651,16.372388386,1,1.1845760866,5.7274864395,17.556964473
45,65,2001,107,118,151,1435,1,-11,152,131,10116,10.646236506,11.740709417,15.024128153,-10,0.0994975374,-1.094472912,15.12362569
45,65,2002,80,115,62,1472,1,-35,63,18,10134,7.9012345679,11.358024691,6.1234567901,-10,0.0987654321,-3.456790123,6.2222222222
45,65,2003,71,115,85,1493,1,-44,86,26,10160,6.9971420124,11.333399034,8.3768601557,-16,0.0985512959,-4.336257022,8.4754114517
45,65,2004,81,125,-148,1479,0,-44,-148,-203,9957,8.05289059,12.427300293,-14.71392355,-11,0,-4.374409703,-14.71392355
45,65,2005,74,130,109,1521,1,-56,110,46,10003,7.4148296593,13.026052104,10.921843687,-8,0.1002004008,-5.611222445,11.022044088
45,65,2006,81,125,139,1515,0,-44,139,91,10094,8.0609046126,12.439667612,13.832910385,-4,0,-4.378762999,13.832910385
45,65,2007,92,125,14,1511,1,-33,15,-21,10073,9.1238161353,12.396489314,1.3884068032,-3,0.0991719145,-3.272673179,1.4875787177
45,65,2008,76,137,82,1510,0,-61,82,20,10093,7.5374392542,13.587226024,8.1325002479,-1,0,-6.04978677,8.1325002479
45,67,2001,525,386,-484,334,52,139,-432,-314,35154,14.867888193,10.931437796,-13.70677693,-21,1.4726289258,3.9364503979,-12.234148
45,67,2002,483,365,-456,334,48,118,-408,-314,34840,13.801182959,10.429465383,-13.02968826,-24,1.3715461325,3.3717175758,-11.65814213
45,67,2003,516,373,-243,334,37,143,-206,-96,34744,14.830995631,10.720855369,-6.984364222,-33,1.063462865,4.1101402621,-5.920901357
45,67,2004,458,343,-224,334,38,115,-186,-98,34646,13.200749388,9.8861507422,-6.456261709,-27,1.0952586828,3.3145986453,-5.361003026
45,67,2005,466,367,-353,334,39,99,-314,-242,34404,13.497465605,10.629978277,-10.22447502,-27,1.1296162201,2.867487328,-9.094858798
45,67,2006,466,417,-436,334,41,49,-395,-359,34045,13.615976859,12.18425397,-12.73941182,-13,1.1979722129,1.4317228886,-11.54143961
45,67,2007,489,386,-307,334,32,103,-275,-166,33879,14.398445321,11.365643955,-9.039514752,6,0.9422295507,3.0328013662,-8.097285201
45,67,2008,467,376,-158,334,34,91,-124,-36,33843,13.791677741,11.104220194,-4.666135082,-3,1.0041050176,2.687457547,-3.662030064
45,69,2001,415,364,-278,1641,3,51,-275,-250,28547,14.474051339,12.6953125,-9.695870536,-26,0.1046316964,1.7787388393,-9.591238839
45,69,2002,408,358,-97,1776,2,50,-95,-75,28472,14.311019134,12.55721777,-3.402374647,-30,0.0701520546,1.7538013645,-3.332222592
45,69,2003,361,333,-189,1789,0,28,-189,-193,28279,12.72224278,11.735476027,-6.660675583,-32,0,0.986766753,-6.660675583
45,69,2004,312,322,-158,1965,4,-10,-154,-185,28094,11.069128838,11.423908609,-5.605520373,-21,0.1419119082,-0.35477977,-5.463608465
45,69,2005,362,295,-556,1714,3,67,-553,-507,27587,13.002640039,10.596074065,-19.97090569,-21,0.1077566854,2.406565974,-19.86314901
45,69,2006,374,337,1332,3372,3,37,1335,1356,28943,13.231912259,11.922872811,47.125420131,-16,0.1061383336,1.3090394481,47.231558465
45,69,2007,361,345,14,3565,0,16,14,32,28975,12.465900066,11.9133948,0.4834421078,2,0,0.5525052661,0.4834421078
